ISO Code;Country Name;Holiday Date;Holiday ID;Holiday Name;Holiday Observance;Calendar;Rule Last Updated
IN;India;46350;32339;Lachit Divas (AS*);Regional;;45979
IN;India;46350;32616;Martyrdom Day of Sri Guru Teg Bahadur Ji (UK*);Regional;;46018
IN;India;46350;33062;Martyrdom Day of Sri Guru Teg Bahadur Ji (UP*);Regional;Hindu Lunar;45995
IN;India;46353;28139;Kanakdasa Jayanti (KA);Regional;Hindu Lunar;45979
IN;India;46356;34610;Sakewa (SK*);Regional;Hindu Lunar;45979
IN;India;46357;34461;Indigenous Faith Day (AR);Regional;;45653
IN;India;46357;34443;State Inauguration Day (NL);Regional;;46027
IN;India;46358;32337;Asom Divas / Su-Ka-Pha Divas (Assam Day) (AS*);Regional;;45979
IN;India;46359;32566;Feast of St. Francis Xavier (GA*);Regional;;45979
IN;India;46359;32513;World Disabled Day (TR*);Regional;;45655
IN;India;46363;34602;Kagyed Dance (SK*);Regional;Tibetan Lunar;45979
IN;India;46365;34189;Losar (LA);Regional;Tibetan Lunar;46007
IN;India;46365;34606;Losoong / Namsoong (SK);Regional;Tibetan Lunar;45979
IN;India;46366;34606;Losoong / Namsoong (SK);Regional;Tibetan Lunar;45979
IN;India;46367;34606;Losoong / Namsoong (SK);Regional;Tibetan Lunar;45979
IN;India;46368;34376;Death Anniversary of Pa Togan Nengminja Sangma (ML);Regional;;45979
IN;India;46368;34606;Losoong / Namsoong (SK);Regional;Tibetan Lunar;45979
IN;India;46368;34427;Nupi Lal (MN*);Regional;;45992
IN;India;46369;34606;Losoong / Namsoong (SK);Regional;Tibetan Lunar;45979
IN;India;46370;36454;Losoong / Namsoong (SK);Regional;Tibetan Lunar;45979
IN;India;46370;33062;Martyrdom Day of Sri Guru Teg Bahadur Ji (PB);Regional;Hindu Lunar;45995
IN;India;46371;34915;Chasok Tangnam (SK*);Regional;Bhutanese Solar;45979
IN;India;46371;34563;Nyempa Guzom (SK);Regional;Tibetan Lunar;45979
IN;India;46372;34563;Nyempa Guzom (SK);Regional;Tibetan Lunar;45979
IN;India;46374;34378;Death Anniversary of U SoSo Tham (ML);Regional;;45979
IN;India;46374;32397;Guru Ghasidas Jayanti (CG*);Regional;;45979
IN;India;46375;32568;Goa Liberation Day (GA);Regional;;45979
IN;India;46379;34498;Christmas Holidays (NL*);Regional;;45624
IN;India;46379;34614;Puhgal Parim (SK*);Regional;Hindu Lunar;45979
IN;India;46379;34604;Teyongsi Sirijunga Sawan Tongnam (SK*);Regional;Hindu Lunar;45979
IN;India;46380;34380;Christmas Eve / Christmas Festival (ML MZ NL);Regional;;45979
IN;India;46381;18133;Christmas (AN AP AR AS BR CG CH DH* DL GA GJ HP HR JH JK KA KL LA LD MH ML MN MP MZ NL OR PB PY RJ SK TN TR TS UK UP WB);Regional;;45890
IN;India;46382;31475;Boxing Day / Christmas Festival / Christmas Celebration (ML MZ NL TS*);Regional;;45976
IN;India;46383;34381;Christmas Festival / Christmas Celebration (ML* NL);Regional;;45979
IN;India;46384;34608;Barahimizong (SK*);Regional;Hindu Lunar;45979
IN;India;46384;34498;Christmas Holidays (NL*);Regional;;45624
IN;India;46384;35817;Shaheedi Sabha, Sri Fatehgarh Sahib (PB);Regional;Hindu Solar;45987
IN;India;46385;34498;Christmas Holidays (NL*);Regional;;45624
IN;India;46386;34498;Christmas Holidays (NL*);Regional;;45624
IN;India;46386;34386;Death Anniversary of U Kiang Nangbah (ML);Regional;;45979
IN;India;46386;34612;Tamu Lochar (SK*);Regional;;45979
IN;India;46387;34498;Christmas Holidays (NL*);Regional;;45624
IN;India;46387;34495;New Year's Eve (MZ);Regional;;45979
ID;Indonesia;46023;18134;New Year's Day (Tahun Baru 2026);;;38230
ID;Indonesia;46038;18146;The Prophet's Ascension (Isra' Mi'raj Nabi Muhammad SAW);;Muslim (MABIMS);44463
ID;Indonesia;46069;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46070;18136;Chinese New Year (Tahun Baru Imlek);;Chinese Lunar;40041
ID;Indonesia;46099;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46100;24650;Hindu New Year (Hari Raya Nyepi Tahun Baru Saka 1948);;Lunisolar;46025
ID;Indonesia;46101;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46102;18135;End of Ramadan (Hari Raya Idul Fitri 1447 Hijriyah);;Muslim (MABIMS);45920
ID;Indonesia;46103;18135;End of Ramadan Holiday;;Muslim (MABIMS);45920
ID;Indonesia;46104;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46105;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46115;18139;Good Friday (Wafat Yesus Kristus);;Easter;38230
ID;Indonesia;46117;36094;Easter (Paskah);;Easter;45580
ID;Indonesia;46143;30790;International Labor Day (Hari Buruh Internasional);;;41395
ID;Indonesia;46156;18142;Ascension Day (Kenaikan Yesus Kristus);;Easter;38230
ID;Indonesia;46157;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46169;18137;Feast of Sacrifice (Hari Raya Idul Adha 1447 Hijriyah);;Muslim (MABIMS);45580
ID;Indonesia;46170;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46173;18143;Buddha Day (Hari Raya Waisak);;Lunisolar;44846
ID;Indonesia;46174;32652;Pancasila Day;;;42703
ID;Indonesia;46189;18141;Islamic New Year (Tahun Baru Islam 1448 Hijriyah);;Muslim (MABIMS);45920
ID;Indonesia;46251;18145;Independence Day (Hari Kemerdekaan RI);;;45878
ID;Indonesia;46259;18144;The Prophet's Birthday (Maulid Nabi Muhammad SAW 1448 H);;Muslim (MABIMS);44847
ID;Indonesia;46380;36404;Public Holiday (Cuti Bersama 2026) (widespread nationwide);Government;2026 Only;45920
ID;Indonesia;46381;18147;Christmas Day (Hari Raya Natal);;;38230
IR;Iran;46025;18170;Imam Ali's Birthday;;Muslim (Iranian);41286
IR;Iran;46039;18171;The Prophet's Ascension (Mabaath);;Muslim (Iranian);41286
IR;Iran;46056;18172;Imam Mahdi's Birthday;;Muslim (Iranian);40253
IR;Iran;46064;18151;Anniversary of the Islamic Revolution;;Persian;39628
IR;Iran;46092;18148;Martyrdom of Imam Ali;;Muslim (Iranian);44941
IR;Iran;46101;18154;Oil Nationalization Day;;Persian;42443
IR;Iran;46102;18150;Eid-e-Fitr (End of Ramadan);;Muslim (Iranian);45311
IR;Iran;46102;18155;Norooz (Persian New Year);;Persian;39485
IR;Iran;46103;18155;Norooz Holiday;;Persian;39485
IR;Iran;46103;30765;The day after Eid-e-Fitr;;Muslim (Iranian);45311
IR;Iran;46104;18155;Norooz Holiday;;Persian;39485
IR;Iran;46105;18155;Norooz Holiday;;Persian;39485
IR;Iran;46113;18157;Islamic Republic Day;;Persian;38550
IR;Iran;46114;18158;Sizdehbedar (Nature Day);;Persian;38911
IR;Iran;46126;18152;Martyrdom of Imam Jafar Sadeq;;Muslim (Iranian);45360
IR;Iran;46169;18156;Eid-e-Qorban (Feast of Sacrifice);;Muslim (Iranian);44569
IR;Iran;46177;18162;Demise of Imam Khomeini;;Persian;38550
IR;Iran;46177;22215;Eid-e-Ghadir;;Muslim (Iranian);44569
IR;Iran;46178;18163;15th Khordad National Uprising (1963);;Persian;38911
IR;Iran;46197;18161;Tasoua Hosseini;;Muslim (Iranian);45360
IR;Iran;46198;18160;Ashura Hosseini (Martyrdom of Imam Hussein);;Muslim (Iranian);45360
IR;Iran;46238;18164;Arbaeen of Hosseini (40th day after Ashura);;Muslim (Iranian);44569
IR;Iran;46246;18165;Death of Prophet Mohammad / Martyrdom of Imam Hasan;;Muslim (Iranian);44569
IR;Iran;46247;20110;Martyrdom of Imam Reza;;Muslim (Iranian);44569
IR;Iran;46255;33130;Martyrdom of Imam Hasan Askari;;Muslim (Iranian);45446
IR;Iran;46264;18166;Birth of Prophet Mohammad and of Imam Jafar Sadeq;;Muslim (Iranian);44569
IR;Iran;46339;20112;Martyrdom of Hazrat Fatemeh;;Muslim (Iranian);43383
IR;Iran;46379;18170;Imam Ali's Birthday;;Muslim (Iranian);41286
IQ;Iraq;46023;20113;New Year's Day (Sovereignty Day);;;38230
IQ;Iraq;46028;25832;Army Day (1921) (except Kurdistan);;;39453
IQ;Iraq;46030;30994;Public Holiday (Baghdad) (Martyrdom of Imam Kadhim);Regional;2026 Only;46031
IQ;Iraq;46039;35744;Bank Holiday (the Prophet's Ascension);Banks;Muslim;45956
IQ;Iraq;46086;28945;Rebellion Anniversary (1991) (Kurdistan);Regional;;40260
IQ;Iraq;46097;36152;Bank Holiday (Halabja);Banks;;45731
IQ;Iraq;46101;20125;Eid al Fitr (End of Ramadan);;Muslim;45613
IQ;Iraq;46102;20125;Eid al Fitr Holiday;;Muslim;45613
IQ;Iraq;46102;32917;Spring Day (Nowruz);;;43545
IQ;Iraq;46103;28765;Eid al Fitr Holiday;Banks;Muslim;45956
IQ;Iraq;46121;25096;Baghdad Liberation Day (Kurdistan);Regional;;39779
IQ;Iraq;46143;24494;Labor Day;;;38911
IQ;Iraq;46169;20121;Eid al Adha (Feast of Sacrifice);;Muslim;45613
IQ;Iraq;46170;20121;Eid al Adha Holiday;;Muslim;45613
IQ;Iraq;46171;20121;Eid al Adha Holiday;;Muslim;45613
IQ;Iraq;46172;20121;Eid al Adha Holiday;;Muslim;45613
IQ;Iraq;46177;35982;Eid al-Ghadir;;Muslim;45435
IQ;Iraq;46189;20122;Islamic New Year;;Muslim;45613
IQ;Iraq;46198;20124;Ashura;;Muslim;45613
IQ;Iraq;46239;35455;The day after the Arbaeen of Imam Hussein;;Muslim;45881
IQ;Iraq;46259;20123;Moulad (The Prophet's Birthday);;Muslim;45895
IQ;Iraq;46298;25899;National Iraqi Day;;;39486
IQ;Iraq;46366;33401;Victory Day;;;45178
IQ;Iraq;46381;28152;Christmas Day;;;45642
IE;Ireland;46023;18173;New Year's Day;;;38230
IE;Ireland;46055;34870;St Brigid's Day (Imbolc);;;44600
IE;Ireland;46098;18174;Saint Patrick's Day;;;40517
IE;Ireland;46115;18175;Bank Holiday (not a public holiday);Banks;Easter;40910
IE;Ireland;46118;18177;Easter Monday;;Easter;38230
IE;Ireland;46146;18178;May Bank Holiday;;;38897
IE;Ireland;46174;18179;June Bank Holiday;;;38897
IE;Ireland;46237;18180;August Bank Holiday;;;38897
IE;Ireland;46321;18181;October Bank Holiday;;;38897
IE;Ireland;46381;18182;Christmas Day;;;38230
IE;Ireland;46382;18183;Saint Stephen's Day;;;38230
IE;Ireland;46384;30307;Bank Holiday (not a public holiday);Banks;;40910
IE;Ireland;46385;29246;Bank Holiday (not a public holiday);Banks;;40910
IM;Isle of Man;46023;23528;New Year's Day;;;39268
IM;Isle of Man;46115;21579;Good Friday;;Easter;38350
IM;Isle of Man;46118;21581;Easter Monday;;Easter;38350
IM;Isle of Man;46146;21582;Early May Bank Holiday;;;45192
IM;Isle of Man;46167;21583;Late May Bank Holiday;;;44387
IM;Isle of Man;46178;21588;Senior Race Day (T.T. Bank Holiday);;;45912
IM;Isle of Man;46209;21587;Tynwald Day (Manx National Day);;;38897
IM;Isle of Man;46265;21584;Summer Bank Holiday;;;38350
IM;Isle of Man;46381;23529;Christmas Day;;;39316
IM;Isle of Man;46382;23530;Boxing Day;;;39316
IM;Isle of Man;46384;23530;Boxing Day (day in lieu);;;39316
IM;Isle of Man;46385;36544;Public Service Privilege Day;Government;2026 Only;46053
IL;Israel;46084;26078;Purim Bank Holiday (Tel-Aviv);Regional/Banks;Jewish;40427
IL;Israel;46085;19748;Purim Bank Holiday (Jerusalem);Regional/Banks;Jewish;44210
IL;Israel;46114;19749;First Day of Pessah (Passover);;Jewish;39280
IL;Israel;46120;20397;Last Day of Pessah (Passover);;Jewish;39280
IL;Israel;46134;19750;Independence Day;;Jewish;39461
IL;Israel;46164;19751;Shavuot (Pentecost);;Jewish;38551
IL;Israel;46226;19752;Tisha b'Av Bank Holiday;Banks;Jewish;41880
IL;Israel;46277;19753;Rosh Hashanah (Jewish New Year);;Jewish;39485
IL;Israel;46278;19753;Rosh Hashanah Holiday;;Jewish;39485
IL;Israel;46286;19754;Yom Kippur (Day of Atonement);;Jewish;38915
IL;Israel;46291;19755;First Day of Sukkot (Harvest);;Jewish;39280
IL;Israel;46298;20399;Simhat Torah;;Jewish;39450
IT;Italy;46023;18184;New Year's Day;;;38230
IT;Italy;46028;18185;Epiphany;;;38230
IT;Italy;46117;20126;Easter;;Easter;39274
IT;Italy;46118;18186;Easter Monday;;Easter;38230
IT;Italy;46137;18187;Liberation Day;;;38230
IT;Italy;46143;18188;Labour Day;;;38230
IT;Italy;46175;18189;National Day;;;38541
IT;Italy;46202;30246;Saints Peter and Paul (Rome);Municipal;;40852
IT;Italy;46249;18190;Assumption Day;;;38230
IT;Italy;46299;36407;Feast of St Francis of Assisi;;;45932
IT;Italy;46327;18191;All Saints' Day;;;38230
IT;Italy;46364;18192;Immaculate Conception Day;;;38230
IT;Italy;46381;18193;Christmas Day;;;38230
IT;Italy;46382;18194;Saint Stephen's Day;;;38230
JM;Jamaica;46023;22891;New Year's Day;;;39269
JM;Jamaica;46071;21436;Ash Wednesday;;Easter;38349
JM;Jamaica;46115;21437;Good Friday;;Easter;38349
JM;Jamaica;46118;21439;Easter Monday;;Easter;38349
JM;Jamaica;46165;21440;National Labour Day;;;39817
JM;Jamaica;46167;21440;National Labour Day Holiday;;;39817
JM;Jamaica;46235;21441;Emancipation Day;;;41124
JM;Jamaica;46240;21442;Independence Day;;;41867
JM;Jamaica;46314;21443;National Heroes' Day;;;38577
JM;Jamaica;46381;21444;Christmas Day;;;40000
JM;Jamaica;46382;21445;Boxing Day;;;38577
JP;Japan;46023;20131;New Year's Day;;;39285
JP;Japan;46024;20132;New Year's Holiday;Banks/Government;;41043
JP;Japan;46025;34316;Bank Holiday;Banks;;44170
JP;Japan;46034;20134;Coming of Age Day;;;38230
JP;Japan;46064;20135;Foundation Day;;;39285
JP;Japan;46076;33411;Emperor's Birthday;;;43240
JP;Japan;46101;20136;Vernal Equinox;;Solar;39285
JP;Japan;46141;24526;Showa Day;;;39285
JP;Japan;46145;20138;Constitution Day;;;39285
JP;Japan;46146;24527;Greenery Day;;;39285
JP;Japan;46147;20140;Children's Day;;;39285
JP;Japan;46148;20138;Designated Holiday;;;39285
JP;Japan;46223;20141;Marine Day;;;44226
JP;Japan;46245;30973;Mountain Day;;;44226
JP;Japan;46286;20142;Respect for the Aged Day;;;38230
JP;Japan;46287;24818;Bridge Public Holiday;;Solar;39325
JP;Japan;46288;20143;Autumnal Equinox;;Solar;39285
JP;Japan;46307;20144;Sports Day;;;44226
JP;Japan;46329;20145;Culture Day;;;39285
JP;Japan;46349;20146;Labor Thanksgiving Day;;;39285
JP;Japan;46385;24529;New Year's Holiday;Government;;38917
JP;Japan;46386;24530;New Year's Holiday;Government;;38917
JP;Japan;46387;20148;New Year's Eve;Banks/Government;;41043
JE;Jersey;46023;23525;New Year's Day;;;39268
JE;Jersey;46115;21558;Good Friday;;Easter;38350
JE;Jersey;46118;21560;Easter Monday;;Easter;38350
JE;Jersey;46146;21561;May Day Holiday;;;38537
JE;Jersey;46151;21562;Liberation Day (National Day);;;45740
JE;Jersey;46167;21563;Spring Holiday;;;44415
JE;Jersey;46265;21564;Summer Holiday;;;38350
JE;Jersey;46381;23526;Christmas Day;;;39316
JE;Jersey;46382;23527;Boxing Day;;;39316
JE;Jersey;46384;23527;Boxing Day (day in lieu);;;39316
JO;Jordan;46023;20149;New Year's Day;;;38230
JO;Jordan;46101;20157;Eid al Fitr Holiday;;Muslim;45369
JO;Jordan;46102;20157;Eid al Fitr Holiday;;Muslim;45369
JO;Jordan;46103;20157;Eid al Fitr Holiday;;Muslim;45369
JO;Jordan;46104;24496;Eid al Fitr Holiday;Banks/Government;Muslim;45806
JO;Jordan;46142;31142;Labor Day Holiday;Banks/Government;;42001
JO;Jordan;46143;20151;Labor Day;;;45397
JO;Jordan;46167;20152;Independence Day (might be moved to  Sun. May. 24);;;44703
JO;Jordan;46168;20158;Eid al Adha Holiday;;Muslim;45451
JO;Jordan;46169;20158;Eid al Adha (Feast of Sacrifice);;Muslim;45451
JO;Jordan;46170;20158;Eid al Adha Holiday;;Muslim;45451
JO;Jordan;46171;20158;Eid al Adha Holiday;;Muslim;45451
JO;Jordan;46172;20158;Eid al Adha Holiday;;Muslim;45451
JO;Jordan;46189;20159;Islamic New Year;;Muslim;44413
JO;Jordan;46259;20160;Mawlid al-Nabi (The Prophet's Birthday);;Muslim;45539
JO;Jordan;46381;20156;Christmas Day;;;41994
KZ;Kazakhstan;46023;20996;New Year's Day;;;39441
KZ;Kazakhstan;46024;25798;New Year Holiday;;;39441
KZ;Kazakhstan;46029;24517;Orthodox Christmas;;Orthodox;38915
KZ;Kazakhstan;46089;20997;International Women's Day;;;39441
KZ;Kazakhstan;46090;20997;International Women's Day Holiday;;;39441
KZ;Kazakhstan;46102;20998;Nauryz Meyramy (Persian New Year);;;42443
KZ;Kazakhstan;46103;20998;Nauryz Meyramy Holiday;;;42443
KZ;Kazakhstan;46104;20998;Nauryz Meyramy Holiday;;;42443
KZ;Kazakhstan;46105;28790;Nauryz Meyramy Holiday;;;41335
KZ;Kazakhstan;46106;30756;Nauryz Meyramy Holiday;;;41703
KZ;Kazakhstan;46143;20999;Unity Day;;;39441
KZ;Kazakhstan;46149;30599;Homeland Defender Day;;;42434
KZ;Kazakhstan;46151;21000;Victory Day;;;43779
KZ;Kazakhstan;46153;21000;Victory Day Holiday;;;43779
KZ;Kazakhstan;46169;24518;Kurban Ait (Feast of Sacrifice);;Muslim;42434
KZ;Kazakhstan;46209;26057;Day of the Capital;;;39623
KZ;Kazakhstan;46264;21001;Constitution Day;;;41599
KZ;Kazakhstan;46265;21001;Constitution Day Holiday;;;41599
KZ;Kazakhstan;46320;21002;Republic Day;;;44815
KZ;Kazakhstan;46321;21002;Republic Day Holiday;;;44815
KZ;Kazakhstan;46372;21003;Independence Day;;;39441
KE;Kenya;46023;18213;New Year's Day;;;44177
KE;Kenya;46102;18214;Idd ul Fitr / Idd Baraza (End of Ramadan);;Muslim;45746
KE;Kenya;46115;18215;Good Friday;;Easter;38230
KE;Kenya;46118;18216;Easter Monday;;Easter;38230
KE;Kenya;46143;18217;Labour Day;;;44177
KE;Kenya;46169;32710;Idd-ul-Azha;;Muslim;45806
KE;Kenya;46174;18218;Madaraka Day (National Day);;;44177
KE;Kenya;46305;18219;Mazingira Day;;;45406
KE;Kenya;46315;18220;Mashujaa Day (National Day);;;44177
KE;Kenya;46368;18221;Jamhuri Day (National Day);;;44177
KE;Kenya;46381;18222;Christmas Day;;;44177
KE;Kenya;46382;18223;Boxing Day / Utamaduni Day;;;44722
KI;Kiribati;46023;23170;New Year's Day;;;44206
KI;Kiribati;46024;36485;Kiribati Holiday;Government;2026 Only;46015
KI;Kiribati;46090;34645;In honour of International Women's Day;;;46015
KI;Kiribati;46115;23173;Good Friday;;Easter;38580
KI;Kiribati;46118;23175;Easter Monday;;Easter;38580
KI;Kiribati;46119;36486;National Health Day;;;46015
KI;Kiribati;46143;35646;International Labour Day;;;45687
KI;Kiribati;46195;36233;In honour of National Police Day;;;46015
KI;Kiribati;46213;23177;Gospel Day;;;44205
KI;Kiribati;46216;23178;In honour of National Day;;;46015
KI;Kiribati;46217;25533;National Culture and Senior Citizens Day;;;46015
KI;Kiribati;46218;36234;Kiribati Special Day;;;46015
KI;Kiribati;46237;23179;National Youth and Children's Day;;;46015
KI;Kiribati;46300;24611;National Education Day / World Teachers' Day;;;46015
KI;Kiribati;46367;23180;In honour of Human Rights Day;;;45687
KI;Kiribati;46381;23183;Christmas Day;;;39511
KI;Kiribati;46384;23184;Christmas Holiday;;;39511
KI;Kiribati;46385;36485;Kiribati Holiday;Government;2026 Only;46015
KI;Kiribati;46386;36485;Kiribati Holiday;Government;2026 Only;46015
KI;Kiribati;46387;36485;Kiribati Holiday;Government;2026 Only;46015
RS-KM;Kosovo;46023;25907;New Year's Day (Viti i Ri);;;39842
RS-KM;Kosovo;46024;28209;New Year Holiday;;;39842
RS-KM;Kosovo;46029;25908;Orthodox Christmas (Krishtlindjet Ortodokse);;Orthodox;39842
RS-KM;Kosovo;46070;25918;Kosovo Independence Day (Dita e Pavarësisë);;;39842
RS-KM;Kosovo;46101;25914;Uraza-bairam / Eid al-Fitr (Bajrami i Madh, dita e parë);;Muslim;44591
RS-KM;Kosovo;46117;34978;Catholic Easter (Pashkët Katolike);;Easter;44591
RS-KM;Kosovo;46118;26023;Catholic Easter Monday;;Easter;44948
RS-KM;Kosovo;46121;26020;Kosovo Constitution Day (Dita e Kushtetutës);;;39842
RS-KM;Kosovo;46124;26025;Orthodox Easter (Pashkët Ortodokse);;Orth. Easter;45641
RS-KM;Kosovo;46125;25909;Orthodox Easter Monday;;Orth. Easter;45641
RS-KM;Kosovo;46143;25910;International Labor Day (Dita Ndërkombëtare e Punës);;;39842
RS-KM;Kosovo;46151;26021;Europe Day (Dita e Evropës);;;39842
RS-KM;Kosovo;46153;26021;Europe Day Holiday;;;39842
RS-KM;Kosovo;46169;25916;Kurban-bairam / Eid al-Adha (Bajrami i Vogël, dita e parë);;Muslim;42027
RS-KM;Kosovo;46381;26022;Catholic Christmas (Krishtlindjet Katolike);;;39842
RS-KM;Kosovo;46387;33661;Bank Holiday;Banks;;43404
KW;Kuwait;46023;25802;Gregorian New Year;;;40508
KW;Kuwait;46038;25805;The Prophet's Ascension (Isra and Miraj);;Muslim (Umm al-Qura);45670
KW;Kuwait;46040;29236;Public Sector Holiday;Government;Muslim (Umm al-Qura);44945
KW;Kuwait;46078;20163;National Day;;;38230
KW;Kuwait;46079;20164;Liberation Day;;;40231
KW;Kuwait;46100;25962;Government Holiday (recess);Government;Muslim (Umm al-Qura);44945
KW;Kuwait;46101;20168;Eid al Fitr Holiday;;Muslim (Umm al-Qura);43620
KW;Kuwait;46102;20168;Eid al Fitr Holiday;;Muslim (Umm al-Qura);43620
KW;Kuwait;46103;20168;Eid al Fitr Holiday;;Muslim (Umm al-Qura);43620
KW;Kuwait;46168;29204;Arafat Day;Banks/Government;Muslim (Umm al-Qura);45454
KW;Kuwait;46169;20169;Eid al Adha (Feast of Sacrifice);;Muslim (Umm al-Qura);39485
KW;Kuwait;46170;20169;Eid al Adha Holiday;;Muslim (Umm al-Qura);39485
KW;Kuwait;46171;24509;Eid al Adha Holiday;Banks/Government;Muslim (Umm al-Qura);45454
KW;Kuwait;46172;24509;Eid al Adha Holiday;Banks/Government;Muslim (Umm al-Qura);45454
KW;Kuwait;46189;25803;Hejira New Year (Islamic New Year);;Muslim (Umm al-Qura);39532
KW;Kuwait;46261;25804;Holiday for the Prophet's Birthday;;Muslim (Umm al-Qura);42703
KG;Kyrgyzstan;46023;21040;New Year's Day;;;45656
KG;Kyrgyzstan;46024;35965;New Year Holiday;;;45656
KG;Kyrgyzstan;46025;35965;New Year Holiday;;;45656
KG;Kyrgyzstan;46026;35965;New Year Holiday;;;45656
KG;Kyrgyzstan;46027;35965;New Year Holiday;;;45656
KG;Kyrgyzstan;46028;35965;New Year Holiday;;;45656
KG;Kyrgyzstan;46029;21041;Orthodox Christmas;;Orthodox;45656
KG;Kyrgyzstan;46030;35510;New Year Holiday;;2026 Only;46033
KG;Kyrgyzstan;46031;35510;New Year Holiday;;2026 Only;46033
KG;Kyrgyzstan;46032;35510;New Year Holiday;;2026 Only;46033
KG;Kyrgyzstan;46033;35510;New Year Holiday;;2026 Only;46033
KG;Kyrgyzstan;46034;35510;New Year Holiday;;2026 Only;46033
KG;Kyrgyzstan;46089;21042;Women's Day;;;45682
KG;Kyrgyzstan;46101;21049;Orozo Ait (End of Ramadan);;Muslim;45682
KG;Kyrgyzstan;46102;21043;People's Holiday of Nooruz;;;45682
KG;Kyrgyzstan;46143;21044;Labour Day;;;45682
KG;Kyrgyzstan;46144;35966;May Holidays;;;45757
KG;Kyrgyzstan;46145;35966;May Holidays;;;45757
KG;Kyrgyzstan;46146;35966;May Holidays;;;45757
KG;Kyrgyzstan;46147;21045;Constitution Day of the Kyrgyz Republic;;;45682
KG;Kyrgyzstan;46148;35966;May Holidays;;;45757
KG;Kyrgyzstan;46149;35966;May Holidays;;;45757
KG;Kyrgyzstan;46150;35966;May Holidays;;;45757
KG;Kyrgyzstan;46151;21046;Victory Day;;;45757
KG;Kyrgyzstan;46169;21048;Kurman Ait (Feast of Sacrifice);;Muslim;45682
KG;Kyrgyzstan;46265;21047;Independence Day of the Kyrgyz Republic;;;45682
LA;Laos;46023;18224;International New Year's Day;;;45293
LA;Laos;46089;18228;International Women's Day;;;43555
LA;Laos;46090;18228;International Women's Day Holiday (day in lieu);;;43555
LA;Laos;46126;18230;Lao New Year (Pi Mai);;Solar;46020
LA;Laos;46127;18230;Lao New Year Holiday;;Solar;46020
LA;Laos;46128;18230;Lao New Year Holiday;;Solar;46020
LA;Laos;46143;18231;International Labour Day;;;45293
LA;Laos;46223;33365;Lao Women Union's Day;;;45293
LA;Laos;46302;30912;BOL Foundation Day;Banks;;43085
LA;Laos;46322;25944;Boat Racing Festival (Ventiane);Municipal;South-East Asian;41983
LA;Laos;46350;25943;That Luang Festival (Ventiane);Municipal;South-East Asian;41983
LA;Laos;46358;18239;National Day;;;45293
LV;Latvia;46023;19267;New Year's Day (Jaungads);;;38230
LV;Latvia;46024;25263;New Year Holiday (workday moved to Sat. Jan. 17);;;45821
LV;Latvia;46115;19268;Good Friday (Liela piektdiena);;Easter;38230
LV;Latvia;46118;20170;Easter Monday (Otras Lieldienas);;Easter;38230
LV;Latvia;46143;19270;Labour Day (Darba svetki);;;44012
LV;Latvia;46146;22136;Declaration of Independence Day;;;39276
LV;Latvia;46195;25266;Midsummer Holiday (workday moved to Sat. June 27);;;45821
LV;Latvia;46196;19271;Ligo (Midsummer's Eve);;;38540
LV;Latvia;46197;19272;Jani (Saint John's Day);;;39276
LV;Latvia;46344;19273;Proclamation of the Republic;;;38908
LV;Latvia;46380;26071;Christmas Eve;;;41290
LV;Latvia;46381;19274;Christmas Day (Ziemassvetki);;;38230
LV;Latvia;46382;19275;Second Day of Christmas;;;38540
LV;Latvia;46387;20171;New Year's Eve (Vecgada vakars);;;38230
LB;Lebanon;46023;20172;New Year's Day;;;38230
LB;Lebanon;46028;20173;Epiphany / Armenian Christmas;;;39487
LB;Lebanon;46062;20175;Saint Maroun's Day;;;39487
LB;Lebanon;46101;20191;Eid al Fitr (End of Ramadan);;Muslim;44576
LB;Lebanon;46102;28162;Eid al Fitr Holiday;Government;Muslim;45392
LB;Lebanon;46106;28774;Feast of the Annunciation;;;43077
LB;Lebanon;46115;20176;Good Friday;;Easter;39258
LB;Lebanon;46117;25304;Easter;;Easter;39816
LB;Lebanon;46118;30466;Easter Monday;Banks;Easter;44170
LB;Lebanon;46122;23634;Orthodox Good Friday;;Orth. Easter;39487
LB;Lebanon;46124;25303;Orthodox Easter;;Orth. Easter;40262
LB;Lebanon;46125;30467;Orthodox Easter Monday;Banks;Orth. Easter;44170
LB;Lebanon;46143;20182;Labour Day;;;39487
LB;Lebanon;46145;20183;Martyrs' Day;;;38655
LB;Lebanon;46152;22219;Resistance and Liberation Day;;;38655
LB;Lebanon;46167;28377;South Liberation Day;Banks/Government;;43518
LB;Lebanon;46169;25207;Eid al Adha (Feast of Sacrifice);;Muslim;40912
LB;Lebanon;46170;28163;Eid al Adha Holiday;Government;Muslim;44394
